weapon,distance,direction,zcr,rms,spectral_centroid,mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,dataset
ak,100m,right,0.18428969109195403,0.05999929,2713.852083421924,-158.95415,63.071896,-45.1669,11.269865,-11.975146,19.533487,7.5647697,9.130524,-6.747553,4.30651,-7.373327,-4.015643,-5.522485,gun_sound_test
ak,200m,right,0.17134181932471265,0.03992892,2530.5215451996532,-226.6269,86.322975,-60.502277,1.1291965,-15.353637,20.851925,5.086892,6.726842,-3.337584,-5.24522,-8.904195,-7.003599,-6.9167395,gun_sound_test
mk,0m,center,0.044478493175287355,0.05380919,1749.031195449778,-339.31305,97.38543,10.963899,17.01836,-0.8363437,6.5234046,-2.3500454,6.6795754,0.04258613,2.680425,0.9712374,3.989549,2.4002929,gun_sound_test
ak,100m,left,0.14284190912356323,0.024532165,2155.022343082507,-293.68826,111.38531,-60.99097,5.5153975,-20.928858,19.751785,6.66145,7.0049314,-10.478405,-1.4396257,-8.77401,-4.9049306,-8.3006,gun_sound_test
p90,0m,center,0.050680226293103446,0.02333797,1440.3683327070191,-437.6334,106.18238,12.622891,16.171852,10.319621,10.336812,7.7188277,6.2975364,4.2365785,4.513564,5.8619184,6.585203,5.3362865,gun_sound_test
ak,200m,back,0.14124236709770116,0.034636535,1960.0296205324867,-253.62668,140.8683,-63.1956,-8.084315,-11.5605755,3.1954634,-3.0530956,3.5911999,-6.038509,1.5012759,-6.14306,-0.6771206,-4.929163,gun_sound_test
m4,0m,center,0.08665027837643678,0.021979257,1705.7340852354864,-403.08438,108.31801,-1.1494275,-4.7108393,1.0325,2.553363,-9.120177,-4.193045,-1.9317425,-3.3913202,-5.1842675,-1.3365105,-3.1999748,gun_sound_test
ak,50m,right,0.13691518498563218,0.05298016,2423.700935207737,-241.84822,72.87796,-11.776802,9.574695,-3.4249818,26.711123,12.747663,12.286598,-5.0708246,2.4142213,-7.0861697,-0.6757827,-4.8383613,gun_sound_test
ak,200m,left,0.14144441451149425,0.023899568,1989.8253391106996,-286.91318,125.58055,-83.333626,0.70272577,-20.068977,11.911256,3.2966175,-1.7593894,-8.5778265,2.0726907,-10.126366,-8.447082,-3.814512,gun_sound_test
m24,50m,back,0.028645833333333332,0.0021770562,728.9937439791682,-594.1494,192.37617,10.708242,29.148449,-5.1182337,6.6610312,-4.1211753,0.2361072,-6.0729637,0.31579512,-7.0690594,-2.8957045,-8.981422,gun_sound_test
m24,600m,right,0.05417676903735632,0.00056884973,1250.1371114805763,-630.477,158.58276,-11.244554,22.190592,-8.105993,6.485816,-7.420115,-1.6877642,-9.600762,-0.3910159,-6.2104816,1.8473095,-5.3175635,gun_sound_test
verl,0m,center,0.08295730064655173,0.0716687,2349.6276483880197,-244.69258,95.37183,13.062994,10.289873,0.8535051,6.506578,-2.9935765,3.561431,-0.9045693,0.77505773,0.9305066,1.3831325,0.10789788,gun_sound_test
dp,0m,center,0.1191967492816092,0.091455236,2339.034438778176,-198.66339,104.82257,1.168636,-8.318066,-14.9087,7.713203,-4.860628,1.2951171,-2.4882073,3.8680701,0.2768055,5.3904185,2.9216528,gun_sound_test
ump,0m,center,0.07504938936781609,0.072667964,1737.367960658794,-305.25754,109.23888,29.566252,17.564875,4.813829,7.3202276,1.8191197,5.248396,2.15398,4.5828824,2.920896,6.101688,2.035208,gun_sound_test
sks,0m,center,0.10870150862068965,0.101959236,2649.568923113763,-165.32147,75.53266,7.9950037,18.495117,-3.484049,11.52819,-4.7496305,9.410143,0.05591837,6.667244,2.0630777,7.3876595,4.8047123,gun_sound_test
m4,400m,right,0.13891882183908047,0.014751338,2107.9504934574975,-405.83633,97.38047,-9.909447,6.2987056,-8.604998,3.330785,1.525777,2.536333,-1.4191842,2.7817178,-2.3424358,0.42250007,-2.7471082,gun_sound_test
verl,0m,center,0.08283943965517242,0.053026024,2305.6825725379945,-252.40178,96.09759,5.389126,16.48491,-6.600641,6.313408,-6.919876,2.3969283,-4.148668,0.4516959,-2.2641146,0.31410983,-0.30032888,gun_sound_test
m24,50m,right,0.06629961386494253,0.004316415,1335.860203684559,-555.5336,128.46054,16.848837,-0.45388636,0.73515064,-2.43352,-2.960045,-1.7854242,-1.9283724,1.5743784,1.6913958,-0.8608101,-1.6127633,gun_sound_test
m4,600m,right,0.0741906878591954,0.0020369356,1450.4529545117339,-548.19385,163.89638,-12.141426,5.5530205,-14.426677,9.412758,-1.0823303,0.16297671,-9.292371,-3.0980015,-7.8170924,-2.6194296,-5.7241707,gun_sound_test
m24,400m,front,0.053351742097701146,0.00075550255,1111.2354199117626,-615.6217,171.91196,-9.008582,17.407536,-13.106172,3.2254238,-7.830242,0.20080371,-6.4217963,2.8002417,-4.8416166,2.4822195,-6.11959,gun_sound_test
m4,0m,center,0.04299119971264368,0.029916933,1637.4601303376405,-430.33765,82.61031,10.61586,4.691338,8.3110895,14.167445,5.433606,5.1156993,1.4625491,5.72791,6.8077664,7.7261095,6.651903,gun_sound_test
m4,100m,left,0.23588474317528735,0.10244821,3276.4003623134145,-36.928074,50.70298,-27.596739,25.068396,-6.4399266,21.76555,13.69731,10.324086,-1.1990182,7.0357714,-4.7418184,2.539529,-2.5411968,gun_sound_test
m4,50m,back,0.11296134159482758,0.049638793,1928.9721598753654,-251.73837,110.6818,-11.252269,9.413567,-3.4282377,8.961841,3.0808327,5.545564,-1.1271023,1.333166,-5.7458787,2.027763,-3.3727298,gun_sound_test
p1911,0m,center,0.09147696659482758,0.087208934,1941.5739598382265,-248.72723,108.38705,29.946218,3.5272884,-1.4152098,9.844293,3.918303,-1.802571,-3.4700844,0.04447567,-2.3015065,-2.9581425,-3.2235756,gun_sound_test
p90,0m,center,0.14034437859195403,0.038060006,2732.684204657398,-184.6161,94.895454,-17.796906,16.491898,6.3330793,10.844132,3.2207923,10.257649,-1.9871801,7.9688478,0.91452974,8.747638,0.20046392,gun_sound_test
m4,100m,front,0.19366244612068967,0.13917029,2883.512847979001,-19.782436,69.81959,-31.216244,33.10327,-6.920592,11.305787,-0.038443994,6.8119965,3.8198583,8.602595,0.2925765,6.212626,1.4922782,gun_sound_test
dbs,0m,center,0.09343009159482758,0.067635246,2287.86854642471,-170.29825,99.78118,-9.592849,18.959824,-4.204431,17.454645,-1.7210581,15.000929,-3.4865804,8.993354,-2.9656909,5.527408,-4.198936,gun_sound_test
nogun,0m,center,0.06536233836206896,0.00079122133,1689.2549438380888,-584.51044,131.43452,-4.279044,20.740168,-6.6516967,9.052601,-9.432627,3.8314795,-9.143006,1.8379521,-4.737572,3.7827973,-2.7753446,gun_sound_test
kar,0m,center,0.1767016882183908,0.026701853,3001.255508531669,-334.14255,67.56547,-1.6223551,11.736754,-4.3970475,4.148659,-3.4647279,-1.1315581,-1.7383828,-0.33002305,-1.909774,1.2194976,-1.4269067,gun_sound_test
vss,0m,center,0.11474048132183907,0.064361066,2553.743971383915,-322.2431,58.820232,17.700487,10.575762,2.1994846,5.482366,0.6949065,3.7657835,2.5676022,2.9151502,0.009494965,3.1866088,0.9433512,gun_sound_test
r45,0m,center,0.10072063577586207,0.06321199,2412.4165578412517,-195.02782,94.07071,1.5960612,16.260038,-2.2499557,11.946299,-1.284572,8.805323,-0.7374761,4.4540124,-0.6008532,4.5429983,-1.4874213,gun_sound_test
m4,200m,back,0.1391096443965517,0.02702473,1810.4482057796465,-321.48953,149.25125,-81.683876,-8.028631,-19.18885,-3.4264624,-1.882666,-1.2893382,-4.0687423,1.157948,-2.312366,1.5669045,-2.6670778,gun_sound_test
m24,100m,back,0.03302352729885057,0.0021209533,740.4348876216667,-586.31415,199.97252,5.872891,22.683382,-7.2434154,7.3312836,-3.9144673,2.1169555,-4.361183,1.6707351,-6.536128,-2.0196576,-7.218411,gun_sound_test
m24,400m,left,0.032905666307471264,0.0018401701,779.328016310465,-593.8943,191.49751,4.5165915,25.623772,-3.5155723,9.850203,-2.949061,2.3247893,-3.7410161,2.96684,-5.2005787,-0.202207,-7.2581673,gun_sound_test
ak,50m,back,0.11538591056034483,0.013938218,1628.6921091781496,-382.47055,135.49834,-52.408478,-21.292562,-2.1749463,-3.179163,2.782295,1.4203844,-3.3431365,3.576052,3.3826091,1.2390677,-0.36223337,gun_sound_test
m4,400m,left,0.08936108117816093,0.0039835046,1231.1317925120659,-507.82974,187.5415,-57.8813,-20.29887,-7.491037,-4.387407,6.013447,0.40699312,-7.006906,-5.0948133,1.3372508,-2.6450586,-5.4225163,gun_sound_test
m4,100m,right,0.1479997306034483,0.06498514,2424.52615031787,-230.49387,62.516293,-12.2793865,16.180178,-7.7496514,12.441591,5.980164,5.637845,-1.0840582,3.7734046,-3.0284617,2.312177,-2.5362883,gun_sound_test
m4,0m,center,0.07730558548850575,0.106893,2294.77188950347,-231.51309,78.200096,12.837566,18.225918,3.3592625,8.634328,0.98149145,5.8721046,3.2725518,6.841133,2.9179573,3.159012,3.4270027,gun_sound_test
m16,0m,center,0.07061557112068965,0.070948444,1566.3975790356903,-224.18765,158.30922,4.6068416,-0.5407967,-6.761096,9.029595,4.7566643,2.895822,-1.9355816,2.2595558,0.2076772,0.7996919,0.07063821,gun_sound_test
m24,400m,right,0.09991805854885058,0.007910222,1667.9442884514494,-500.93472,99.99541,5.819161,3.7572415,-1.1552812,-3.1351638,-4.547611,-2.7613099,-5.6004114,0.27105942,0.057264138,1.717902,-0.973764,gun_sound_test
vss,0m,center,0.12117232399425287,0.075902194,2538.9811736756105,-278.72696,56.67461,19.593208,13.620652,4.7418365,7.4546614,2.2260475,3.4693716,1.5206536,3.0147052,2.2401748,3.9407878,0.53538543,gun_sound_test
s12k,0m,center,0.050085308908045974,0.060211707,1909.9913216146197,-280.2436,93.22787,13.494137,14.222241,0.7255427,9.834249,1.9003154,8.020676,4.6999116,6.892193,4.0888534,6.1465607,2.223599,gun_sound_test
p18c,0m,center,0.05353133979885057,0.07676851,2108.869191771603,-276.63626,87.77994,5.5368977,17.451637,-2.3397737,11.579691,0.060829747,9.552903,1.3342997,5.856258,2.89093,4.8604045,3.6883848,gun_sound_test
ak,600m,front,0.14825228987068967,0.007177772,2608.0453805275693,-410.5646,91.01288,0.49038467,15.739671,-6.643476,9.264257,-5.5507073,4.890779,-4.543089,3.3009567,-3.094231,0.89384335,-5.3844333,gun_sound_test
nogun,0m,center,0.006218570402298851,0.010846274,642.286456992005,-568.2368,131.0039,13.583169,26.415724,2.8077886,16.654337,-1.2454269,9.096378,-1.3927964,7.20623,2.9379385,9.562526,7.1159,gun_sound_test
ak,50m,back,0.13804889547413793,0.04889414,2129.580361388099,-226.03238,108.689064,-59.18689,3.2946384,-4.1768117,4.2219443,9.13702,5.0138803,1.4903288,7.560154,0.5647423,3.610018,0.97108537,gun_sound_test
ump,0m,center,0.17845837823275862,0.07309578,3039.2468737247736,-179.74146,75.42936,3.7975605,14.408464,-6.7130795,9.12911,-5.5214076,6.706704,-4.479256,5.4497423,-3.3395681,4.8343353,-2.1336334,gun_sound_test
kar,0m,center,0.12132947198275862,0.030859115,2051.4584332500167,-331.7661,100.911804,11.635109,2.4461079,-8.6869755,2.4122703,-1.7748066,-0.47895396,-3.0348072,3.2625992,-2.130282,1.0379543,-3.0274918,gun_sound_test
vss,0m,center,0.12911390984195403,0.065689385,2706.1258055228245,-293.3909,60.93475,3.1037643,6.9199715,7.194297,9.016022,-1.7886199,2.70279,1.3836393,0.6183262,-0.6424449,3.418146,1.0063298,gun_sound_test
m4,400m,back,0.13759990122126436,0.021492075,1931.5598258651203,-345.4994,108.275826,-38.78539,-11.847586,-12.822844,-4.7472744,-2.0115757,-4.141455,-5.6018434,0.40906206,-1.0602759,-2.877726,0.39704764,gun_sound_test
deagle,0m,center,0.06947063577586207,0.10447323,2027.4107760406891,-235.11734,77.08181,10.669804,16.913387,4.1517115,12.440412,4.506063,10.827921,5.073524,8.9402275,4.31532,6.947008,3.6046643,gun_sound_test
k2,0m,center,0.09800422054597702,0.050317366,1984.4001152876597,-384.0077,79.33968,26.48003,4.14987,-4.9209924,1.0399365,-3.4598792,-2.1125166,-2.9350595,-0.9499496,-3.0288448,-0.5643344,-3.281547,gun_sound_test
qbz,0m,center,0.10242120150862069,0.070211746,2157.724408797985,-314.38348,79.79452,18.613207,6.105601,-5.3339887,1.7589138,-3.3041582,0.11730406,-2.4385843,2.7040136,-0.61530155,0.429768,-2.7606893,gun_sound_test
m24,400m,left,0.0531945941091954,0.009520811,943.4399881443366,-445.13263,195.59056,-6.8730617,-10.63977,3.7751799,-7.387313,0.9272176,1.7639185,-1.096354,1.6696564,-1.1146572,-2.8236146,-4.0004396,gun_sound_test
pump,0m,center,0.10810097880747127,0.05056264,2086.8679617096454,-300.5049,66.027596,6.2613897,9.551208,-6.2274404,2.754615,-1.621207,5.600603,0.8593223,4.5300765,-0.31145638,2.7494333,0.30912855,gun_sound_test
m24,50m,right,0.09064632722701149,0.011462865,1719.1058949439919,-471.784,81.509865,16.683704,10.826054,-1.7073425,9.383554,0.40265504,-3.0967517,-6.091996,-2.237198,-4.5455713,-1.3621747,-1.8447185,gun_sound_test
m24,50m,left,0.05328439295977012,0.000646514,1179.437152079763,-624.6508,164.67822,-8.617705,22.017563,-10.039106,4.463824,-9.215291,-1.7888793,-8.454867,1.7825407,-4.382869,2.524584,-4.5739794,gun_sound_test
mini,0m,center,0.11004849137931035,0.08353747,2245.0435193088356,-285.53302,75.162,22.728966,6.9918976,-4.035195,2.627199,-1.3057654,0.6687663,-3.474657,0.8824165,-0.9683179,0.7550482,-0.5374333,gun_sound_test
p1911,0m,center,0.08399559985632184,0.07207599,1868.6841970681464,-330.14716,67.72713,29.672523,11.173801,-1.0143794,2.1435251,0.10573091,0.21835673,-1.2330467,-0.49606717,-0.5456257,-0.26176733,-1.969328,gun_sound_test
ak,600m,left,0.11902276400862069,0.009978413,2560.7445225689426,-396.51697,89.60608,7.162604,12.545071,-6.121493,12.645928,-1.1768442,6.067127,-1.7776761,3.8594787,-1.4843113,1.2978258,-3.1005776,gun_sound_test
m4,200m,front,0.10572130926724138,0.02642224,1688.769251271486,-335.1111,108.0701,-6.3819876,7.442505,-10.246418,3.5703673,2.0316012,-1.574857,-1.3599914,0.7747706,-1.2109281,-0.75494325,-2.8198698,gun_sound_test
verl,0m,center,0.06291531968390805,0.04600859,1544.4636307200828,-385.4373,88.46003,38.849167,14.467133,0.8094691,4.1620264,0.5078636,1.2894298,-0.6446959,-0.79575604,-3.2610803,-2.7978654,-4.7165093,gun_sound_test
g36c,0m,center,0.0986328125,0.07887476,2605.3221607502546,-213.4095,80.782104,-5.9811263,15.632066,3.068878,11.920782,4.1085343,8.048204,3.0731237,5.986706,1.2586609,3.4501379,1.5901861,gun_sound_test
m4,400m,left,0.08853044181034483,0.013853543,1585.7658414951902,-449.03467,125.331795,3.8981586,-14.477291,-6.81749,6.010853,3.4837081,0.24342263,-4.595895,-2.7591028,-4.3737535,-1.6426808,-1.5174296,gun_sound_test
verl,0m,center,0.10352684985632184,0.08203442,2202.1068723665453,-290.25598,86.01162,23.796196,7.2759895,-3.4024317,4.250212,-3.1958551,-1.0068694,-2.7728033,-1.6714123,-2.961596,-1.5697632,-3.1105072,gun_sound_test
m4,100m,right,0.20631847162356323,0.09950373,3071.3165401606193,-105.45137,51.622967,-18.362288,20.50108,-5.6346917,19.075682,10.320906,10.169321,-2.0043766,4.26084,-3.7020075,0.5688083,-3.4178445,gun_sound_test
p1911,0m,center,0.09343009159482758,0.10261947,2235.651290028434,-227.91078,70.13894,23.703817,13.235515,0.6932912,5.919051,0.56680375,1.3806466,-0.97871155,0.12212758,-1.1508378,-0.8306205,-2.0124655,gun_sound_test
vss,0m,center,0.10734891343390805,0.08495106,2608.126350178755,-291.68582,55.569134,16.305145,12.562816,2.3908873,6.1972375,0.5185833,4.1009283,2.0591738,2.8559928,-0.6311401,3.6883113,3.306969,gun_sound_test
mini,0m,center,0.07017218929597702,0.03313994,1458.5979615092097,-364.27716,132.27106,15.698228,-4.447047,2.895859,4.808143,-0.026491363,2.890873,-0.0035852126,-3.0197923,-4.3562617,-2.822983,-4.896359,gun_sound_test
ak,600m,front,0.10476158405172414,0.0141114965,2235.261261645947,-260.94846,108.794334,-13.604004,13.605043,-11.72058,10.239533,-11.115003,15.119212,-14.616833,10.2609005,-14.051661,4.4943905,-13.638856,gun_sound_test
tomy,0m,center,0.09544495330459771,0.08201038,2069.172712596654,-298.7367,62.863087,15.408796,9.9935875,0.53817624,6.667128,0.88081765,3.2312758,-1.5174669,-0.5848419,-3.77265,0.2731812,-1.3481176,gun_sound_test
ak,0m,center,0.013980558548850575,0.03602748,1059.873267867575,-424.4476,69.276405,29.351439,21.259264,5.9894576,7.597974,5.864906,6.957333,7.508241,7.5765886,5.9051676,7.3062987,6.225244,gun_sound_test
s12k,0m,center,0.04340651939655173,0.060355477,1836.9636924708393,-285.3555,103.41142,3.0982823,17.72915,-3.6226797,11.552694,-1.5713047,9.860992,3.9968047,6.444521,3.5174584,4.792364,3.8616223,gun_sound_test
m24,400m,left,0.06364493534482758,0.00069755985,1207.5301438701506,-609.8006,169.65831,-22.51505,9.940039,-5.557058,12.606189,-5.589508,-5.395735,-10.429048,0.8975304,-5.7763753,0.79013413,-4.0484705,gun_sound_test
win,0m,center,0.10692236889367816,0.044630595,2700.1699046005624,-272.77658,78.97449,7.8004527,14.461551,-4.306972,7.5967546,-0.3493853,5.628564,0.8937867,3.7367568,3.0621772,2.2546725,1.0837368,gun_sound_test
ak,600m,front,0.06134945222701149,0.0030301898,1428.873268355454,-560.1279,128.02357,15.710864,4.2236457,1.5813391,-0.012123195,-2.846465,-5.111551,-4.571457,-0.32503623,-1.6871941,-0.70263183,-2.0555341,gun_sound_test
m4,100m,back,0.13620801903735633,0.054277766,2203.779123255703,-253.3389,75.47964,-13.762649,7.2969246,-11.102474,8.581354,3.3202002,5.0600753,-2.4461627,1.6865017,-1.0076108,4.0564156,-0.49299696,gun_sound_test
m4,0m,center,0.07415701329022989,0.08171069,1853.2376650075864,-217.37572,123.2636,-1.6005249,9.703589,7.0353613,10.449496,2.1475253,8.094726,-0.20996721,3.8276808,0.8782479,-1.333898,-0.90798265,gun_sound_test
pp,0m,center,0.10244365122126436,0.06305416,2352.2886574171775,-218.13683,84.61455,-2.6122963,18.511898,0.2768933,12.425141,0.3588223,12.078375,3.0278873,8.725041,0.77761734,7.3553276,1.4220544,gun_sound_test
nogun,0m,center,0.08512931034482758,0.0009052563,1897.1429585452418,-553.4926,121.754715,0.84004056,16.826466,-12.2598915,7.955359,-12.932373,3.4072878,-8.496275,3.6315272,-3.8140235,3.0061862,-3.5685818,gun_sound_test
ak,0m,center,0.06223621587643678,0.097302385,1798.8633854332916,-265.92392,77.236465,30.28879,24.001553,8.329811,11.235366,4.829147,9.179925,2.5132675,7.210634,2.0522323,3.99533,1.217607,gun_sound_test
kar,0m,center,0.15821434985632185,0.026320564,2739.556182094172,-334.04114,75.77503,-4.2523775,12.406581,-4.3229814,4.253721,-3.1050377,-0.76069826,-2.3094347,0.422066,-3.9076045,1.1384006,-3.5361152,gun_sound_test
m24,400m,left,0.033102101293103446,0.0025376957,692.7037540846676,-574.71906,209.99738,5.274487,20.008326,-8.958581,5.666325,-4.015117,2.429307,-4.520903,2.9230828,-2.9017124,0.936834,-6.893322,gun_sound_test
m4,200m,front,0.09997979525862069,0.040044263,1587.8789273572309,-322.71106,127.15314,-26.908195,-3.5518048,-12.686822,1.8684626,-5.403177,-4.666215,-0.8037392,1.8890758,-2.644687,0.5288258,-0.5243256,gun_sound_test
k2,0m,center,0.09724654274425287,0.036802903,2064.0802121040856,-429.7789,73.03298,25.388435,6.69857,-1.8313342,1.7355317,-2.4242914,-2.001347,-3.8264277,-2.7766862,-3.4736817,-1.1496794,-2.5488675,gun_sound_test
m24,200m,front,0.09477146192528736,0.0049788062,1612.2151666960392,-513.5942,123.01874,0.64507073,4.9248824,-2.2099297,-2.6222408,-0.395167,-0.4884891,-2.1175787,2.3735807,-1.5576854,0.9425104,-2.6063936,gun_sound_test
m4,100m,back,0.14603538074712644,0.048606966,2238.257555247181,-246.75514,81.272194,-23.2383,12.875366,-8.95662,3.8864932,2.338747,5.3341722,-1.3917801,4.7279844,-3.4667249,3.7880807,-1.3678344,gun_sound_test
m24,50m,left,0.10963317169540229,0.020039648,2226.197023599105,-229.03711,108.89167,-17.550516,20.062864,-14.667368,13.612045,-12.909171,15.40686,-14.137885,11.392153,-11.027801,5.5750313,-10.918758,gun_sound_test
gro,0m,center,0.12881645114942528,0.06600895,2386.874595503936,-284.89377,70.63087,9.988187,11.921039,0.45300364,5.8447123,0.39321268,3.2084486,-2.5295327,2.3135364,-1.3926098,2.4174912,-2.0497143,gun_sound_test
m24,400m,left,0.0578472970545977,0.0063494076,1154.0597852006426,-410.2802,185.27815,-47.379993,25.652529,-12.5011425,12.927799,-9.732373,14.993756,-10.543899,8.137967,-9.682878,1.5736526,-11.492211,gun_sound_test
ak,100m,back,0.13968772449712644,0.017200515,1925.7505187356737,-343.90927,132.9316,-73.24441,4.30464,-14.421396,3.2439046,3.1860695,1.0637772,-5.9565716,1.5765646,-3.2739427,-2.8241067,-1.3524737,gun_sound_test
m4,600m,front,0.10381869612068965,0.008929269,2083.8755174475514,-448.62195,107.98106,16.084513,6.4146147,-4.832398,2.8943205,-4.9861436,0.41731206,-3.0203516,1.1507776,-0.24162246,2.0881655,-1.5229387,gun_sound_test
dbs,0m,center,0.08372059087643678,0.09083195,2041.4659975089003,-217.69135,76.204704,11.50591,13.533719,0.7584992,13.19318,3.3531106,8.865533,3.2569885,7.5855265,3.941826,6.3431325,3.5369918,gun_sound_test
vss,0m,center,0.10767443426724138,0.066981286,2502.9044335942567,-295.60062,68.18711,15.628686,9.81406,1.4662958,5.5361333,-0.14108425,5.0060034,4.822286,5.456818,1.522279,3.9724724,0.8985899,gun_sound_test
slr,0m,center,0.08511808548850575,0.04274636,2613.9075030961103,-282.96826,82.87698,5.2189775,18.3758,-5.717296,11.751512,-5.006343,7.785073,-2.4558337,5.2165017,-0.3232517,5.033186,0.4031799,gun_sound_test
